product_id,product_name,brand_id,brand_name,loves_count,rating,reviews,size,variation_type,variation_value,variation_desc,ingredients,price_usd,value_price_usd,sale_price_usd,limited_edition,new,online_only,out_of_stock,sephora_exclusive,highlights,primary_category,secondary_category,tertiary_category,child_count,child_max_price,child_min_price,hype_label
P398009,Bright Future Gel Serum Under Eye Concealer,3902,SEPHORA COLLECTION,171417,4.0272,3377.0,0.13 oz/ 3.8 mL,Color,15 Dulce De Leche,for tan to deep skin with golden yellow undertones,"['Aqua (Water), Cyclopentasiloxane, Triethylhexanoin, Dimethicone, Isododecane, Butylene Glycol, Peg-10 Dimethicone, Phenyl Trimethicone, Silica, Lauryl Peg-9 Polydimethylsiloxyethyl Dimethicone, Ethylene Brassylate, Peg-30 Dipolyhydroxystearate, Triethoxycaprylylsilane, Trimethylsiloxysilicate, Disteardimonium Hectorite, Polyhydroxystearic Acid, Phenoxyethanol, Caprylyl Glycol, Glycerin, Propylene Carbonate, Galactoarabinan, Glyceryl Polyacrylate, 1,2-Hexanediol, Ananas Sativus (Pineapple) Fruit Extract, Tocopherol, Tetrahexyldecyl Ascorbate, Ci 77891 (Titanium Dioxide), Ci 77491/Ci 77492/Ci 77499 (Iron Oxides).']",15.0,,,0,0,0,0,1,"['Natural Finish', 'Good for: Redness', 'Good for: Dark Circles', 'Clean at Sephora', 'Medium Coverage', 'Best for Oily, Combo, Normal Skin']",Makeup,Face,Concealer,25,15.0,15.0,overrated
P403322,Sephora Colorful Lip Gloss Balm,3902,SEPHORA COLLECTION,169868,4.1907,1143.0,0.30 fl oz / 9 mL,Color,01 Earth Angel,pink nude with gold pearls,"['Hydrogenated Polyisobutene, Pentaerythrityl Tetraethylhexanoate, Hydrogenated Coco-Glycerides, Ethylene/Propylene/Styrene Copolymer, Caprylic/Capric Triglyceride, Mica, Aroma (Flavor), CI 77891 (Titanium Dioxide), Butylene/Ethylene/Styrene Copolymer, Ricinus Communis (Castor) Seed Oil, Tocopheryl Acetate, CI 15850 (Red 7 Lake), Mangifera Indica (Mango) Seed Oil, Vitis Vinifera (Grape) Seed Oil, CI 77491 (Iron Oxides), CI 19140 (Yellow 5 Lake), CI 73360 (Red 30), Saccharin, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, CI 77499 (Iron Oxides), Tin Oxide.']",10.0,,,0,0,0,0,1,"['Vegan', 'High Shine Finish', 'Shimmer Finish', 'Hydrating', 'Without Parabens']",Makeup,Lip,Lip Balm & Treatment,40,10.0,6.0,overrated
P379509,10 Hour Wear Perfection Foundation,3902,SEPHORA COLLECTION,160531,4.0199,4028.0,0.84 oz/ 25 mL,Color,68 Brownie,for deep skin with neutral undertones,"['Water, Dimethicone, Isohexadecane, Dimethicone Crosspolymer, CI 77891 (Titanium Dioxide), CI 77492 (Iron Oxides), Peg-10 Dimethicone, Alcohol, Propanediol, Butylene Glycol, Polybutene, Acrylates Copolymer, CI 77491 (Iron Oxides), Ozokerite, Magnesium Sulfate, Phenoxyethanol, CI 77499 (Iron Oxides), Tocopheryl Acetate, Disodium Stearoyl Glutamate, Peg-10, Disteardimonium Hectorite, Cellulose, Sodium Potassium Aluminum Silicate, Sodium Dehydroacetate, Propylene Carbonate, Aluminum Hydroxide, BHT, Silica, Sodium Hyaluronate.']",20.0,,,0,0,0,0,1,"['Natural Finish', 'Hyaluronic Acid', 'Fragrance Free', 'Medium Coverage', 'Without Parabens']",Makeup,Face,Foundation,45,20.0,20.0,overrated
P433005,"Sephora Colorful Face Powders – Blush, Bronze, Highlight, & Contour",3902,SEPHORA COLLECTION,136013,4.1794,602.0,0.12 oz/ 3.5 g,Color,01 Shame On You,old rose,"['Talc, Mica, Magnesium Myristate, Boron Nitride, CI 77891 (Titanium Dioxide), Phenyl Trimethicone, Silica, Octyldodecyl Stearoyl Stearate, CI 77491 (Iron Oxides), CI 15850 (Red 7 Lake), CI 77499 (Iron Oxides), Ethylhexylglycerin, CI 77007 (Ultramarines), Sorbic Acid, BHT, Tin Oxide, CI 15850 (Red 7), CI 19140 (Yellow 5 Lake), CI 42090 (Blue 1 Lake), CI 77492 (Iron Oxides), CI 77742 (Manganese Violet).']",14.0,,,0,0,0,0,1,,Makeup,Cheek,Blush,8,14.0,14.0,overrated
P467140,Best Skin Ever Liquid Foundation,3902,SEPHORA COLLECTION,121760,4.2702,1136.0,0.84 oz/ 25 mL,Color,17.5 N,for light skin with neutral undertones,"['Aqua (Water), Dimethicone, CI 77891 (Titanium Dioxide), Isohexadecane, PEG-10 Dimethicone, Propanediol, Alcohol, CI 77492 (Iron Oxides), Dimethicone Crosspolymer, Acrylates Copolymer, Glycerin, Magnesium Sulfate, Synthetic Wax, CI 77491 (Iron Oxides), Hydroxyacetophenone, Disodium Stearoyl Glutamate, Disteardimonium Hectorite, CI 77499 (Iron Oxides), Caprylyl Glycol, Sodium Hyaluronate, Propylene Carbonate, Aluminum Hydroxide, Hydrolyzed Algin, Helianthus Annuus (Sunflower) Seed Oil, Phenethyl Alcohol, Sodium Carrageenan, Glyceryl Stearate Citrate, Tocopherol, Ascorbyl Tetraisopalmitate, Beta-Sitosterol, Squalene, Maris Sal (Sea Salt).']",20.0,,,0,0,0,0,1,"['Natural Finish', 'Hyaluronic Acid', 'Hydrating', 'Long-wearing', 'Fragrance Free', 'Medium Coverage']",Makeup,Face,Foundation,49,20.0,20.0,overrated
P457430,Glossed Lip Gloss,3902,SEPHORA COLLECTION,118422,4.4226,523.0,0.1 oz/ 3 mL,Color,10 Wild,clear w/ blue-violet duochrome pearls,"['Polybutene, Octyldodecyl Stearoyl Stearate, Triisodecyl Trimellitate, Vp/Hexadecene Copolymer, Isocetyl Stearate, Silica Dimethyl Silylate, Diisostearyl Malate, Silica, Phenylpropyldimethylsiloxysilicate, Tocopheryl Acetate, Synthetic Fluorphlogopite, Ci 77891 (Titanium Dioxide), Parfum (Fragrance), Citrullus Vulgaris (Watermelon) Seed Oil, Limonene, Tin Oxide, Citral, Ci 75470 (Carmine).']",12.0,,,0,0,0,0,1,,Makeup,Lip,Lip Gloss,27,12.0,12.0,overrated
P398001,Sephora Colorful Wink-It Felt Tip Liquid Waterproof Eyeliner,3902,SEPHORA COLLECTION,111316,3.5836,1405.0,0.019 oz/ 0.55 mL,Color,01 Little Black Dress,black,"['Water, Ammonium Styrene/Acrylates Copolymer, Butylene Glycol, CI 77266 (Carbon Black 2), Alcohol, Beheneth-30, Acrylates/Octylacrylamide Copolymer, Phenoxyethanol, Methylparaben, Polyglyceryl-3 Disiloxane Dimethicone, Propylparaben, Sodium Hydroxide, Ammonium Hydroxide, Disodium Edta, Phenoxyethanol, Sodium Benzoate.']",14.0,,,0,0,0,0,1,,Makeup,Eye,Eyeliner,4,14.0,14.0,overrated
P381155,Perfection Mist Airbrush Foundation,3902,SEPHORA COLLECTION,107684,4.2877,2273.0,2.5 oz/ 74 mL,Color,Medium,medium with Neutral undertone,"['Isobutane, Water, Cyclopentasiloxane, Butane, Triethoxycaprylylsilane, Peg/Ppg-20/15 Dimethicone, Titanium Dioxide (Ci 77891), Peg/Ppg-18/18 Dimethicone, Dimethicone, Sodium Chloride, Trimethylsiloxysilicate, Iron Oxides (Ci 77492), Caprylic/Capric Triglyceride, Polyglyceryl-4-Isostearate, Cetyl Peg/Ppg 10/1 Dimethicone, Hexyl Laurate, Phenoxyethanol, Disteardimonium Hectorite, Dimethiconol, Caprylyl Glycol, Ethylhexylglycerin, Propylene Carbonate, Iron Oxide (Ci 77491), Hexylene Glycol, Iron Oxides (Ci 77499), Anthemis Nobilis (Chamomile) Flower Extract, Corallina Officinalis (Red Seaweed)  Extract, Glycerin, Butylene Glycol, Tocopheryl Acetate, Retinyl Palmitate, Carbomer, Polysorbate 20, Tocopherol, Palmitoyl Oligopeptide, Palmitoyl Tetrapeptide-7.']",20.0,,,0,0,0,0,1,,Makeup,Face,Foundation,4,20.0,20.0,overrated
P435832,Color Hit Mini Nail Polish,3902,SEPHORA COLLECTION,104646,3.4892,462.0,0.16 oz/ 5 mL,Color,L178 Rose Bouquet,Crème,"['Ethyl Acetate, Butyl Acetate, Nitrocellulose, Adipic Acid/Neopentyl Glycol/Trimellitic Anhydride Copolymer, Acetyl Tributyl Citrate, Isopropyl Alcohol, Sucrose Acetate Isobutyrate, Stearalkonium Bentonite, Ci 77891 (Titanium Dioxide), Dipropylene Glycol Dibenzoate, Aqua (Water), Diacetone Alcohol, Ci 77491 (Iron Oxides), Silica, Styrene/Acrylates Copolymer, Acrylates Copolymer, Ci 15850 (Red 7 Lake), Pentaerythrityl Tetraisostearate, Ci 77266 (Black 2) [Nano], Tocopherol, Tocopheryl Acetate, Aluminum Hydroxide, Triethoxycaprylylsilane, Talc, Phosphoric Acid, Methicone, Ascorbic Acid.']",5.0,,,0,0,1,0,1,,Makeup,Nail,,22,5.0,5.0,overrated
P408017,Daily Brush Cleaner,3902,SEPHORA COLLECTION,102799,4.4494,830.0,6.75 oz / 199 mL,Size,6.75 oz / 199 mL,,,16.0,,,0,0,0,0,1,,Makeup,Brushes & Applicators,Brush Cleaners,0,,,overrated
P389120,Solid Brush and Sponge Cleaner with Pad,3902,SEPHORA COLLECTION,99333,4.7919,2182.0,,Size,,,,16.0,,,0,0,0,0,1,,Makeup,Brushes & Applicators,Brush Cleaners,0,,,worth_it
P313020,PRO Concealer Brush #57,3902,SEPHORA COLLECTION,98631,4.7776,1043.0,,,,,,22.0,,,0,0,0,0,1,,Makeup,Brushes & Applicators,Face Brushes,0,,,worth_it
P408606,Matte Perfection Powder Foundation,3902,SEPHORA COLLECTION,94732,4.1824,1299.0,0.264 oz/ 7.5 g,Color,04 Porcelain Pink,,"['Talc, Zinc Stearate, Dimethicone, Silica, Isononyl Isononanoate, Boron Nitride, Synthetic Fluorphlogopite, Alumina, Caprylyl Glycol, Ethylhexylglycerin, Tocopherol. (+/-): CI 77891 (Titanium Dioxide), CI 77491/CI 77492/CI 77499 (Iron Oxides).']",20.0,,,0,0,0,0,1,,Makeup,Face,Foundation,34,20.0,20.0,overrated
P276319,Waterproof Eye Makeup Remover,3902,SEPHORA COLLECTION,93461,4.3673,3899.0,4.2 oz / 125 mL,Size,4.2 oz / 125 mL,,"['Water, Cyclopentasiloxane, Isohexadecane, Butylene Glycol, Dipotassium Phosphate, Caprylyl Glycol, 1, 2-Hexanediol, Potassium Phosphate, Sodium Chloride, Maltodextrin, Disodium EDTA, Panthenol, Poloxamer 184, Hydroxycetyl Hydroxyethyl Dimonium Chloride, PPG-26-Buteth-26, PEG-40 Hydrogenated Castor Oil, Centaurea Cyanus Flower Extract, CI 61570 (Green 5), CI 42090 (Blue 1 Lake), Apigenin, Oleanolic Acid, Biotinoyl Tripeptide-1, BHT.']",11.0,,,0,0,0,0,1,,Makeup,Accessories,Makeup Removers,1,16.0,16.0,overrated
P313012,PRO Foundation Brush #56,3902,SEPHORA COLLECTION,93374,4.6859,1111.0,,Size,,,,30.0,,,0,0,0,0,1,"['Vegan', 'Medium Coverage', 'Liquid Formula', 'Cream Formula', 'Pressed Powder Formula']",Makeup,Brushes & Applicators,Face Brushes,0,,,worth_it
P420019,PRO Foundation Brush #70,3902,SEPHORA COLLECTION,93355,4.4966,294.0,,Size,,,,30.0,,,0,0,0,0,1,"['Vegan', 'Full Coverage', 'Liquid Formula', 'Cream Formula', 'Pressed Powder Formula']",Makeup,Brushes & Applicators,Face Brushes,1,20.0,20.0,overrated
P310719,MicroSmooth Baked Powder Foundation,3902,SEPHORA COLLECTION,90426,4.3925,1544.0,,Color,25 Beige,,"['Mica, Talc, CI 77891 (Titanium Dioxide), Dimethicone, CI 77492 (Iron Oxides), Isopropyl Palmitate, Polysorbate 20, Acrylamide/Sodium Acryloyldimethyltaurate Copolymer, Magnesium Aluminum Silicate, Octyldodecyl Stearoyl Stearate, Cetearyl Ethylhexanoate, Isohexadecane, Caprylyl Glycol, Sorbitan Stearate, CI 77491 (Iron Oxides), Lauroyl Lysine, Coral Powder, Phenoxyethanol, Sodium Dehydroacetate, Simmondsia Chinensis (Jojoba) Seed Oil, Tocopheryl Acetate, Polysorbate 80, Hexylene Glycol, CI 77499 (Iron Oxides), Nylon-12, Helianthus Annuus (Sunflower) Seed Oil, Sorbitan Oleate, Camellia Sinensis Leaf Extract, Tocopherol.']",20.0,,,0,0,0,0,1,,Makeup,Face,Foundation,7,20.0,20.0,overrated
P467139,Astrology Lip Stories Lipstick,3902,SEPHORA COLLECTION,90341,4.0924,238.0,0.14 oz/ 4 g,Color,94 Virgo,muted coral nude,"['Pentaerythrityl Tetraisostearate, Octyldodecanol, Polyethylene, Diisostearyl Malate, Bis-Diglyceryl Polyacyladipate-2, CI 77891 (Titanium Dioxide), CI 45410 (Red 28 Lake), CI 19140 (Yellow 5 Lake), Polybutene, VP/Hexadecene Copolymer, Cera Microcristallina (Microcrystalline Wax), CI 15850 (Red 7 Lake), Disteardimonium Hectorite, Parfum (Fragrance), CI 42090 (Blue 1 Lake), Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, CI 15850 (Red 6), BHT.']",9.0,,,1,0,0,1,1,"['Metallic Finish', 'Satin Finish', 'Matte Finish']",Makeup,Lip,Lipstick,0,,,overrated
P456014,Vegan False Eyelashes,3902,SEPHORA COLLECTION,90109,4.475,739.0,,Color,Fringe,"full volume, wispy with added thickness at outer corners",,10.0,,,0,0,0,0,1,,Makeup,Eye,False Eyelashes,11,10.0,10.0,overrated
P443336,Rouge Lacquer Long-Lasting Lipstick,3902,SEPHORA COLLECTION,78759,4.121,372.0,0.1oz/3g,Color,12 Be The Boss,red orange,"['Bis-Diglyceryl Polyacyladipate-2, Octyldodecanol, Ricinus Communis (Castor) Seed Oil, Polybutene, Pentaerythrityl Tetraisostearate, C12-15 Alkyl Benzoate, Hydrogenated Polydecene, Hydrogenated Polyisobutene, Hydrogenated Styrene/Methyl Styrene/Indene Copolymer, Methyl Hydrogenated Rosinate, Cera Microcristallina (Microcrystalline Wax), Synthetic Wax, Calcium Aluminum Borosilicate, Zea Mays (Corn) Starch, Ethylene/Propylene Copolymer, CI 15985 (Yellow 6 Lake), Limnanthes Alba (Meadowfoam) Seed Oil, Butyrospermum Parkii Butter (Butyrospermum Parkii (Shea Butter)), CI 45410 (Red 28 Lake), CI 15850 (Red 6), CI 19140 (Yellow 5 Lake), Stearalkonium Hectorite, CI 77891 (Titanium Dioxide), CI 15850 (Red 7), Parfum (Fragrance), Propylene Carbonate, Mangifera Indica (Mango) Seed Butter, BHT, Ammonium Glycyrrhizate, Helianthus Annuus (Sunflower) Seed Oil, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Glyceryl Stearate Citrate, Tocopherol, Ascorbyl Tetraisopalmitate, Beta-Sitosterol, Squalene, Citric Acid.']",15.0,,,0,0,0,0,1,,Makeup,Lip,Lipstick,41,15.0,15.0,overrated
P442594,Ultra Glow Serum: Glow + Strengthen Vitamin C Serum,3902,SEPHORA COLLECTION,113866,4.125,1488.0,30 ml/ 1.01 fl oz,Size,30 ml/ 1.01 fl oz,,"['Aqua (Water), Propanediol, Pentylene Glycol, 1,2-Hexanediol, PEG-40 Hydrogenated Castor Oil, Carbomer, Glycerin, Ribose, Vaccinium Myrtillus Fruit Extract, Sodium Hydroxide, Glyceryl Caprylate, Caprylyl/Capryl Glucoside, Saccharum Officinarum (Sugar Cane) Extract, Parfum (Fragrance), Citrus Aurantium Dulcis (Orange) Fruit Extract, Citrus Limon (Lemon) Fruit Extract, Panthenol, Acer Saccharum (Sugar Maple) Extract, Chlorella Vulgaris Extract, Helianthus Annuus (Sunflower) Seed Oil, Ascorbyl Glucoside, Tocopherol, Capsicum Annuum Fruit Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract.']",20.0,,,0,0,0,0,1,"['Vegan', 'Vitamin C', 'Clean + Planet Positive', 'Good for: Dryness', 'Best for Dry, Combo, Normal Skin']",Skincare,Treatments,Face Serums,1,28.0,28.0,overrated
P472069,Silicone Scalp Massager,3902,SEPHORA COLLECTION,73770,4.8072,363.0,,,,,,12.0,,,0,0,0,1,1,,Hair,Tools,Brushes & Combs,0,,,worth_it
P417913,PRO Concealer Brush #71,3902,SEPHORA COLLECTION,73207,4.7657,303.0,,,,,,22.0,,,0,0,0,0,1,,Makeup,Brushes & Applicators,Face Brushes,0,,,worth_it
P432080,Melting Lip Clicks Lip Balm,3902,SEPHORA COLLECTION,70168,4.5631,586.0,0.052 oz/ 1.5 g,Color,05 Peach Sorbet,(Peach),"['Pentaerythrityl Tetraisostearate, Polybutene, Octyldodecanol, Octyldodecyl Stearoyl Stearate, Polyglyceryl-2 Triisostearate, Polyglyceryl-3 Diisostearate, Polyethylene, Cera Microcristallina (Microcrystalline Wax), Diisostearyl Malate, Synthetic Beeswax, Aroma, Tocopheryl Acetate, Ricinus Communis (Castor) Seed Oil, Sodium Hyaluronate, Hydrogenated Castor Oil. (+/-): Ci 77891 (Titanium Dioxide), Ci 19140 (Yellow 5 Lake), Ci 42090 (Blue 1 Lake), Ci 77491 (Iron Oxides), Ci 15850 (Red 6 / Red 7).']",14.0,,5.0,0,0,0,0,1,,Makeup,Lip,Lip Gloss,0,,,worth_it
P420440,Make No Mistake Foundation & Concealer Stick,3902,SEPHORA COLLECTION,69114,3.8994,785.0,0.41 oz/ 11.6 g,Color,16 Ebony,deep tan with red/yellow undertone,"['Hydrogenated Polyisobutene, Polymethylsilsesquioxane, Polyglyceryl-2 Diisostearate, Polyethylene, Barium Sulfate, Butyrospermum Parkii Butter (Butyrospermum Parkii (Shea Butter)), Coco-Caprylate/Caprate, Isononyl Isononanoate, Octyldodecanol, Cocos Nucifera (Coconut) Oil, Synthetic Wax, Ethylhexyl Isononanoate, Ricinus Communis (Castor) Seed Oil, Vaccinium Macrocarpon (Cranberry) Seed Oil, Phenoxyethanol, Tocopherol, Caprylyl Glycol, Triethoxycaprylylsilane, Helianthus Annuus (Sunflower) Seed Oil, Punica Granatum Seed Oil, Sodium Hyaluronate, Ascorbyl Palmitate, Hydrogenated Castor Oil. (+/-): CI 77891 (Titanium Dioxide), CI 77163 (Bismuth Oxychloride), CI 77491/CI 77492/CI 77499 (Iron Oxides).']",20.0,,6.4,0,0,0,0,1,,Makeup,Face,Foundation,0,,,overrated
P420016,PRO Powder Brush #50,3902,SEPHORA COLLECTION,68791,4.8346,405.0,,,,,,34.0,,,0,0,0,0,1,,Makeup,Brushes & Applicators,Face Brushes,0,,,worth_it
P439401,Sheer Liquid Eyeshadow,3902,SEPHORA COLLECTION,68632,3.4476,286.0,0.18 oz/ 5.5mL,Color,02 Agate,(Taupe) sheer,"['Water, Synthetic Fluorphlogopite, Glycerin, Silica, Butylene Glycol, Acrylates Copolymer, Ci 77891 (Titanium Dioxide), Ci 77491 (Iron Oxides), Phenoxyethanol, Carbomer, Ci 77499 (Iron Oxides), Caprylyl Glycol, Sodium Hydroxide, Sodium Benzoate, Tin Oxide.']",10.0,,7.0,0,0,0,0,1,,Makeup,Eye,Eyeshadow,12,10.0,5.5,overrated
P448496,Matte Perfection Lightweight Tinted Moisturizer,3902,SEPHORA COLLECTION,64563,3.7148,561.0,,Color,4 Cotton,light,"['Aqua (Water), Dimethicone, Talc, Ci 77891 (Titanium Dioxide), Silica, Cetyl Peg/Ppg-10/1 Dimethicone, Glycerin, Neopentyl Glycol Diheptanoate, Polymethylsilsesquioxane, Hdi/Trimethylol Hexyllactone Crosspolymer, Isododecane, Phenoxyethanol, Sodium Chloride, Ethylene Brassylate, Magnesium Sulfate, Dimethicone/Vinyl Dimethicone Crosspolymer, Sodium Dehydroacetate, Hydrogen Dimethicone, Potassium Sorbate, Quaternium-18 Hectorite, Benzoic Acid, Aluminum Hydroxide, Triethoxycaprylylsilane, Ci 77492 (Iron Oxides), Dehydroacetic Acid, Propylene Carbonate, Ethylhexylglycerin, Ci 77491 (Iron Oxides), Ci 77499 (Iron Oxides).']",18.0,,9.0,0,0,0,0,1,,Makeup,Face,Tinted Moisturizer,10,18.0,7.2,overrated
P474388,Microsmooth Multi-Tasking Baked Face Powder Foundation,3902,SEPHORA COLLECTION,62160,4.6284,436.0,0.28 oz/ 8 g,Color,15 Nude,fair with neutral undertones,"['Talc, Mica, CI 77891 (Titanium Dioxide), Nylon-12, Dimethicone, Lauroyl Lysine, CI 77492 (Iron Oxides), Isopropyl Palmitate, Polysorbate 20, Magnesium Aluminum Silicate, Aqua (Water), Simmondsia Chinensis (Jojoba) Seed Oil, Acrylamide/Sodium Acryloyldimethyltaurate Copolymer, Octyldodecyl Stearoyl Stearate, Cetearyl Ethylhexanoate, Caprylyl Glycol, Sorbitan Stearate, CI 77491 (Iron Oxides), Isohexadecane, Phenoxyethanol, Sodium Dehydroacetate, Glycerin, Helianthus Annuus (Sunflower) Seed Oil, Tocopheryl Acetate, Hexylene Glycol, Polysorbate 80, CI 77288 (Chromium Oxide Greens), CI 77499 (Iron Oxides), Sorbitan Oleate, Camellia Sinensis Leaf Extract, Sorbic Acid.']",20.0,,,0,0,0,0,1,"['Natural Finish', 'Vegan', 'Fragrance Free', 'Without Mineral Oil']",Makeup,Face,Setting Spray & Powder,14,20.0,20.0,worth_it
P500453,Best Skin Ever Full Coverage Multi-Use Concealer,3902,SEPHORA COLLECTION,59835,4.3443,366.0,0.30 fl oz / 9 mL,Color,24N,for light-medium skin with neutral undertones,"['Aqua (Water), CI 77492 (Iron Oxides), Dimethicone, Isododecane, PEG-9 Polydimethylsiloxyethyl Dimethicone, CI 77891 (Titanium Dioxide), Butylene Glycol Dicaprylate/Dicaprate, CI 77491 (Iron Oxides), Isoamyl Laurate, Methyl Trimethicone, Pentylene Glycol, CI 77499 (Iron Oxides), Polyglyceryl-4 Diisostearate/Polyhydroxystearate/Sebacate, Cetyl PEG/PPG-10/1 Dimethicone, Silica, Glycerin, Sodium Chloride, Disteardimonium Hectorite, Triethoxycaprylylsilane, Phenoxyethanol, Diphenylsiloxy Phenyl Trimethicone, Dimethicone/Vinyl Dimethicone Crosspolymer, Trimethylsiloxysilicate, C12-15 Alkyl Benzoate, Acrylates/Polytrimethylsiloxymethacrylate Copolymer, Propylene Carbonate, Sodium Hyaluronate, Hydrolyzed Algin.']",15.0,,,0,0,0,0,1,"['Vegan', 'Natural Finish', 'Liquid Formula', 'Clean at Sephora', 'Full Coverage']",Makeup,Face,Concealer,49,15.0,15.0,overrated
P417916,PRO Blush Brush #99,3902,SEPHORA COLLECTION,59280,4.7313,227.0,,,,,,30.0,,,0,0,0,0,1,,Makeup,Brushes & Applicators,Face Brushes,0,,,worth_it
P443317,Cream Lip Shine Liquid Lipstick,3902,SEPHORA COLLECTION,55782,3.861,187.0,0.169 fl oz/5mL,Color,11 Dark Plum,,"['Hydrogenated Polyisobutene, Polybutene, C12-15 Alkyl Benzoate, CI 15850 (Red 7 Lake), Ethylene/Propylene/Styrene Copolymer, Mica, CI 45410 (Red 28 Lake), CI 42090 (Blue 1 Lake), CI 77891 (Titanium Dioxide), CI 77491 (Iron Oxides), Glyceryl Tribehenate/Isostearate/Eicosandioate, Aroma, CI 77499 (Iron Oxides), Persea Gratissima (Avocado) Oil, Tocopherol, Butylene/Ethylene/Styrene Copolymer, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Benzyl Alcohol.']",15.0,,3.0,0,0,0,1,1,,Makeup,Lip,Liquid Lipstick,0,,,overrated
P420607,Golden Hour Luminizing Powder,3902,SEPHORA COLLECTION,53439,4.3532,487.0,0.28 oz/ 8 g,Color,02 Dawn,"Peach tone that gives the effect of glowing, morning light","['Mica, Talc, Ci 77891 (Titanium Dioxide), Nylon-12, Alumina, Octyldodecyl Stearoyl Stearate, Dimethicone, Zinc Stearate, Ci 77492 (Iron Oxides), Polybutene, Caprylyl Glycol, Ci 15850 (Red 7 Lake), Ci 77491 (Iron Oxides), Phenoxyethanol, Tin Oxide, Hexylene Glycol, Ci 77499 (Iron Oxides), Tocopheryl Acetate.']",17.0,,9.5,0,0,0,0,1,,Makeup,Face,Highlighter,2,17.0,9.5,overrated
P428809,Pack It All Organizer,3902,SEPHORA COLLECTION,52445,4.7866,239.0,,,,,,45.0,,,0,0,0,0,1,"['Vegan', 'Customizable']",Makeup,Accessories,Makeup Bags & Travel Cases,0,,,worth_it
P479854,Ultimate Gel Waterproof Eyeliner Pencil,3902,SEPHORA COLLECTION,51096,4.0843,332.0,0.01 oz/ 0.3 g,Color,Matte Black,,"['CI 77499 (Iron Oxides), Isododecane, Trimethylsiloxysilicate, Synthetic Wax, Polymethyl Methacrylate, Polyethylene, Caprylyl Methicone, Diisostearyl Malate, Synthetic Fluorphlogopite, Stearoxymethicone/Dimethicone Copolymer, Copernicia Cerifera (Carnauba) Wax, Dicalcium Phosphate, CI 77510 (Ferric Ammonium Ferrocyanide), Polymethylsilsesquioxane, Disteardimonium Hectorite, Caprylic/Capric Triglyceride, Polyhydroxystearic Acid, CI 77266 (Black 2) [nano], Cera Microcristallina (Microcrystalline Wax), Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Mica, Propylene Carbonate, Silica, Isostearic Acid, Lecithin, Polyglyceryl-3 Polyricinoleate.']",13.0,,,0,0,0,0,1,"['Long-wearing', 'Matte Finish', 'Waterproof']",Makeup,Eye,Eyeliner,21,13.0,13.0,overrated
P474100,All Day Makeup Setting Spray,3902,SEPHORA COLLECTION,50959,4.6761,494.0,2.7 oz/ 80 mL,Size,2.7 oz/ 80 mL,,"['Aqua (Water), Alcohol Denat., PVP, Propanediol, 1,2-Hexanediol, Caprylyl Glycol, Glycerin, Panthenol, Panax Ginseng Root Extract, Sodium Hydroxide, Citric Acid, Sodium Benzoate, Potassium Sorbate, Sodium Carbonate.']",13.0,,,0,0,0,0,1,"['Vegan', 'Natural Finish', 'Clean at Sephora', 'Long-wearing']",Makeup,Face,Setting Spray & Powder,0,,,worth_it
P443321,Eyeliner Pencil To Go,3902,SEPHORA COLLECTION,50074,4.1269,197.0,0.025oz/0.7g,Color,01 Intense Black,,"['CI 77499 (Iron Oxides), Mica, Caprylic/Capric Triglyceride, Stearyl Dimethicone, Hydrogenated Palm Glycerides, Polyglyceryl-3 Methylglucose Distearate, Cera Microcristallina (Microcrystalline Wax), Octadecene, Synthetic Wax, Kaolin, Polyethylene, Tocopherol, Talc, Helianthus Annuus (Sunflower) Seed Oil, Ascorbyl Palmitate.']",6.0,,,0,0,0,0,1,,Makeup,Eye,Eyeliner,5,6.0,6.0,overrated
P455648,PRO Bronzer Brush #80,3902,SEPHORA COLLECTION,50037,4.8284,204.0,,,,,,34.0,,,0,0,0,0,1,,Makeup,Brushes & Applicators,Face Brushes,0,,,worth_it
P303302,Long Lasting Eyeliner High Precision Brush,3902,SEPHORA COLLECTION,48770,4.1031,1310.0,,Color,01 Black,,"['Water, Ci 77499 (Iron Oxides), Alcohol Denat, Glycerin, Ci 77510 (Ferric Ammonium Ferrocyanide), Pullulan, Disodium Coco-Glucoside Citrate, Sodium Dehydroacetate, Hectorite, Xanthan Gum, Citric Acid, Sodium Hydroxide.']",12.0,,,0,0,0,0,1,,Makeup,Eye,Eyeliner,0,,,overrated
P429978,Lilly Lashes for Sephora Collection,3902,SEPHORA COLLECTION,48360,3.3284,341.0,,Type,,dramatic,,30.0,,18.0,0,0,0,1,1,,Makeup,Eye,False Eyelashes,0,,,overrated
P446621,Organic Cotton Pads,3902,SEPHORA COLLECTION,47223,4.4944,267.0,50 Pads,Size,50 Pads,,['100% Cotton Fiber.'],4.5,,,0,0,0,0,1,"['Vegan', 'Clean + Planet Positive']",Makeup,Accessories,Makeup Removers,0,,,overrated
